STUDY_ID	SAMPLE_ID	FERMT1	FERMT2	FERMT3
hnsc_tcga_pan_can_atlas_2018	TCGA-DQ-5631-01	0.8783	0.5057	-1.0591
hnsc_tcga_pan_can_atlas_2018	TCGA-DQ-7588-01	1.8219	-2.7707	-2.9165
hnsc_tcga_pan_can_atlas_2018	TCGA-DQ-7589-01	-0.8186	0.6038	-1.487
hnsc_tcga_pan_can_atlas_2018	TCGA-DQ-7590-01	-1.5299	-0.206	2.24
hnsc_tcga_pan_can_atlas_2018	TCGA-DQ-7591-01	-0.936	-0.1156	0.7949
hnsc_tcga_pan_can_atlas_2018	TCGA-DQ-7592-01	0.9582	0.251	-0.3723
hnsc_tcga_pan_can_atlas_2018	TCGA-DQ-7593-01	-0.8826	-0.8643	1.2908
hnsc_tcga_pan_can_atlas_2018	TCGA-DQ-7594-01	-0.2809	0.0736	0.6341
hnsc_tcga_pan_can_atlas_2018	TCGA-DQ-7595-01	-0.0296	-0.8418	-1.4551
hnsc_tcga_pan_can_atlas_2018	TCGA-DQ-7596-01	-0.6282	-0.9525	0.2175
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-7848-01	-0.1611	-0.2383	0.266
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-8298-01	-0.3953	0.3966	0.1772
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-8489-01	0.163	-0.8993	0.3254
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-A50G-01	1.5697	0.0314	0.418
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-A50I-01	-0.3332	0.4456	-0.7137
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-A50J-01	1.6083	-0.4743	-0.5163
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-A61S-01	0.5244	-0.3383	0.0525
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-A61V-01	0.2125	-0.9683	-0.4141
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-A61W-01	0.6804	-1.2316	-1.866
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-A620-01	-0.171	-0.3583	0.4462
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-A622-01	1.1429	-1.3063	-1.5472
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-A623-01	-1.3968	-0.742	-0.7751
hnsc_tcga_pan_can_atlas_2018	TCGA-F7-A624-01	-1.8304	1.5365	1.6684
hnsc_tcga_pan_can_atlas_2018	TCGA-H7-7774-01	-0.5298	-1.671	-0.3298
hnsc_tcga_pan_can_atlas_2018	TCGA-H7-8501-01	0.6667	0.7918	0.9406
hnsc_tcga_pan_can_atlas_2018	TCGA-H7-8502-01	-0.1777	-0.3764	-0.5415
hnsc_tcga_pan_can_atlas_2018	TCGA-H7-A6C4-01	0.5504	-0.2206	-0.4882
hnsc_tcga_pan_can_atlas_2018	TCGA-H7-A6C5-01	NA	NA	NA
hnsc_tcga_pan_can_atlas_2018	TCGA-H7-A76A-01	-0.9057	0.4568	1.9776
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-7229-01	0.8596	-1.5459	-0.3274
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-7753-01	1.1489	0.8713	-0.5408
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-7754-01	-0.5224	0.5621	-0.008
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-7831-01	-0.4976	2.4699	-0.345
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-7832-01	-0.0948	-1.8825	-0.0071
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-7917-01	0.3662	0.0954	-1.4843
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-8224-01	-0.4992	0.2666	-0.0968
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-8314-01	-0.5479	0.2627	0.9226
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-8634-01	1.4267	-0.5585	-0.622
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-8635-01	-0.1979	0.3174	-0.2469
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-A4C1-01	1.151	0.1911	-1.08
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-A633-01	0.1001	-0.4596	-0.8861
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-A634-01	-1.8506	0.7724	-2.107
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-A6HZ-01	1.2587	0.0126	0.7156
hnsc_tcga_pan_can_atlas_2018	TCGA-HD-A6I0-01	-1.9097	-0.9246	0.2174
hnsc_tcga_pan_can_atlas_2018	TCGA-HL-7533-01	0.3526	-1.1179	0.163
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-7630-01	-0.714	-0.345	-0.4031
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-7631-01	-1.6495	1.2042	-1.6157
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-7632-01	0.8061	-1.1568	-2.0237
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-A61E-01	0.2747	0.8454	-0.3269
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-A61G-01	-0.1057	-0.3906	-1.5533
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-A61H-01	0.0399	1.3301	-0.6198
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-A61I-01	-1.2803	-2.3384	0.213
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-A61J-01	-0.0659	0.348	0.274
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-A61K-01	NA	NA	NA
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-A61L-01	NA	NA	NA
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-A61O-01	-2.431	2.9588	0.8304
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-A6SG-01	0.3889	-0.8889	-0.798
hnsc_tcga_pan_can_atlas_2018	TCGA-IQ-A6SH-01	0.0711	-1.5257	-0.0054
hnsc_tcga_pan_can_atlas_2018	TCGA-KU-A66S-01	-0.9397	1.1101	0.0004
hnsc_tcga_pan_can_atlas_2018	TCGA-KU-A66T-01	0.7832	0.0273	-2.306
hnsc_tcga_pan_can_atlas_2018	TCGA-KU-A6H7-01	-0.8381	-2.3914	1.1172
hnsc_tcga_pan_can_atlas_2018	TCGA-KU-A6H8-01	-1.1513	0.9284	0.051
hnsc_tcga_pan_can_atlas_2018	TCGA-MT-A51W-01	0.6697	-0.947	-0.7188
hnsc_tcga_pan_can_atlas_2018	TCGA-MT-A51X-01	0.765	-0.1679	-0.7335
hnsc_tcga_pan_can_atlas_2018	TCGA-MT-A67A-01	1.2773	-1.6515	-0.4549
hnsc_tcga_pan_can_atlas_2018	TCGA-MT-A67D-01	-0.2965	0.3016	0.3719
hnsc_tcga_pan_can_atlas_2018	TCGA-MT-A67F-01	0.7722	-0.2442	0.9055
hnsc_tcga_pan_can_atlas_2018	TCGA-MT-A67G-01	NA	NA	NA
hnsc_tcga_pan_can_atlas_2018	TCGA-MT-A7BN-01	-6.1758	1.0251	1.2523
hnsc_tcga_pan_can_atlas_2018	TCGA-MZ-A5BI-01	-0.1394	-0.591	1.4803
hnsc_tcga_pan_can_atlas_2018	TCGA-MZ-A6I9-01	-1.6573	-1.3358	-0.3234
hnsc_tcga_pan_can_atlas_2018	TCGA-MZ-A7D7-01	0.0577	-2.0259	-1.8416
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A5Q5-01	-1.3942	-1.812	2.1032
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A5Q6-01	-1.5153	0.4368	-0.7465
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A5QA-01	1.4535	1.928	-1.3656
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A5QE-01	-2.6535	-0.818	0.4557
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A5QF-01	-0.1045	-1.4199	-0.3214
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A6SW-01	-0.0026	-0.9587	0.4134
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A6SX-01	0.0398	-0.4016	-1.8833
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A6T0-01	2.0052	0.5068	-2.0244
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A6T2-01	0.7768	-0.3804	-0.9609
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A6T3-01	1.8465	-0.2585	-2.5371
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A6T4-01	0.2947	0.7443	-0.9998
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A6T5-01	0.8261	0.2559	-0.1962
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A6T6-01	-1.0578	-1.443	-1.3657
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A6T7-01	-0.0515	0.1806	-0.7073
hnsc_tcga_pan_can_atlas_2018	TCGA-P3-A6T8-01	0.9627	0.9921	-1.5154
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A64Z-01	0.5575	-1.1978	-0.6378
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A652-01	0.6549	-0.2333	0.2325
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A6IF-01	-0.1694	0.5236	1.3042
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A6IG-01	0.8158	0.6868	0.0113
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A6IH-01	-0.8274	-1.3804	-0.2074
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A6II-01	0.1324	-2.1919	-1.093
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A6IJ-01	-0.9995	-1.8887	0.5527
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A6V9-01	-3.3362	-1.3722	0.414
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A6VB-01	-0.2721	-0.9484	-0.8724
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A6VC-01	-1.3417	-0.7464	0.3377
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A8Z7-01	-1.08	-0.2851	0.0486
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A8Z8-01	0.552	-1.2063	-1.0445
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A8Z9-01	-0.7608	2.0339	0.6456
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A8ZA-01	0.0164	0.1148	-1.3783
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-A8ZB-01	1.1001	0.3162	-0.2738
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-AA3J-01	-0.4527	-1.4162	-0.8899
hnsc_tcga_pan_can_atlas_2018	TCGA-QK-AA3K-01	-2.5039	1.8504	0.6022
hnsc_tcga_pan_can_atlas_2018	TCGA-RS-A6TO-01	-0.7601	1.4918	0.2697
hnsc_tcga_pan_can_atlas_2018	TCGA-RS-A6TP-01	-0.2463	-0.0666	-0.689
hnsc_tcga_pan_can_atlas_2018	TCGA-T2-A6WX-01	-0.2335	-0.926	1.0786
hnsc_tcga_pan_can_atlas_2018	TCGA-T2-A6WZ-01	0.0579	-1.1673	-0.0647
hnsc_tcga_pan_can_atlas_2018	TCGA-T2-A6X0-01	-1.5287	-0.1946	0.1675
hnsc_tcga_pan_can_atlas_2018	TCGA-T2-A6X2-01	0.1398	-0.3451	0.0884
hnsc_tcga_pan_can_atlas_2018	TCGA-T3-A92M-01	-1.7137	0.4578	0.4547
hnsc_tcga_pan_can_atlas_2018	TCGA-T3-A92N-01	0.9873	-1.1643	-0.2276
hnsc_tcga_pan_can_atlas_2018	TCGA-TN-A7HI-01	-1.5764	0.4436	1.2769
hnsc_tcga_pan_can_atlas_2018	TCGA-TN-A7HJ-01	-0.0063	-1.13	-0.8246
hnsc_tcga_pan_can_atlas_2018	TCGA-TN-A7HL-01	-1.1196	-1.2234	1.7754
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A718-01	0.26	0.1341	-0.0518
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A719-01	-0.0441	-0.6713	-1.1704
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A71A-01	0.6541	1.3447	-0.3211
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A71B-01	-0.0174	-0.3325	0.2087
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A71D-01	0.1807	-0.3205	-1.3132
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A71E-01	0.0642	-0.1773	-1.3794
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A7J9-01	-0.0701	1.5503	0.4017
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A7JA-01	-0.1509	0.9787	-1.055
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A7JC-01	0.4393	0.1878	-2.4019
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A7JD-01	-1.7262	2.7315	-0.1538
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A7JF-01	0.3267	-1.1337	0.4132
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A7JH-01	-0.3871	1.2021	0.5947
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A7JJ-01	-0.0685	0.7891	1.1002
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A7JK-01	0.8388	0.2418	-2.8547
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A7JO-01	0.654	-0.028	1.6459
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A7JS-01	-1.4821	-0.1181	1.2048
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A7JT-01	-0.1905	0.2807	1.343
hnsc_tcga_pan_can_atlas_2018	TCGA-UF-A7JV-01	0.9159	1.2155	1.1477
hnsc_tcga_pan_can_atlas_2018	TCGA-UP-A6WW-01	-0.6229	-0.8202	0.7565
hnsc_tcga_pan_can_atlas_2018	TCGA-WA-A7GZ-01	1.1124	-0.6556	0.4551
hnsc_tcga_pan_can_atlas_2018	TCGA-WA-A7H4-01	0.0074	0.984	-0.2251
kich_tcga_pan_can_atlas_2018	TCGA-KL-8323-01	-0.5929	-0.0581	-0.3891
kich_tcga_pan_can_atlas_2018	TCGA-KL-8324-01	0.5597	-0.5457	-0.4067
kich_tcga_pan_can_atlas_2018	TCGA-KL-8325-01	-0.463	1.5176	-1.2848
kich_tcga_pan_can_atlas_2018	TCGA-KL-8326-01	-0.2149	-1.7219	-1.4342
kich_tcga_pan_can_atlas_2018	TCGA-KL-8327-01	-1.443	-1.4579	0.4832
kich_tcga_pan_can_atlas_2018	TCGA-KL-8328-01	0.7624	-0.3249	-1.291
kich_tcga_pan_can_atlas_2018	TCGA-KL-8329-01	0.5423	-0.8767	1.2754
kich_tcga_pan_can_atlas_2018	TCGA-KL-8330-01	-0.9948	0.8791	-1.738
kich_tcga_pan_can_atlas_2018	TCGA-KL-8331-01	0.836	-0.9165	-0.7989
kich_tcga_pan_can_atlas_2018	TCGA-KL-8332-01	-0.8029	0.385	0.259
kich_tcga_pan_can_atlas_2018	TCGA-KL-8333-01	-0.5735	1.0492	1.1744
kich_tcga_pan_can_atlas_2018	TCGA-KL-8334-01	0.9199	-0.9832	0.4872
kich_tcga_pan_can_atlas_2018	TCGA-KL-8335-01	0.2939	-0.4169	-0.2651
kich_tcga_pan_can_atlas_2018	TCGA-KL-8336-01	-0.4909	-0.4405	0.806
kich_tcga_pan_can_atlas_2018	TCGA-KL-8337-01	-0.7656	-0.8081	-0.8662
kich_tcga_pan_can_atlas_2018	TCGA-KL-8338-01	0.4158	-0.6791	0.12
kich_tcga_pan_can_atlas_2018	TCGA-KL-8339-01	-0.9604	-0.4547	-0.4036
kich_tcga_pan_can_atlas_2018	TCGA-KL-8340-01	-0.8994	-0.5537	-0.249
kich_tcga_pan_can_atlas_2018	TCGA-KL-8341-01	0.3124	1.5986	-1.5607
kich_tcga_pan_can_atlas_2018	TCGA-KL-8342-01	-0.5265	-0.2852	0.5076
kich_tcga_pan_can_atlas_2018	TCGA-KL-8343-01	-0.6616	-0.8	-0.6123
kich_tcga_pan_can_atlas_2018	TCGA-KL-8344-01	-0.3053	0.2992	0.3689
kich_tcga_pan_can_atlas_2018	TCGA-KL-8345-01	0.4501	-0.1272	-0.4192
kich_tcga_pan_can_atlas_2018	TCGA-KL-8346-01	1.2793	0.3138	-1.9462
kich_tcga_pan_can_atlas_2018	TCGA-KM-8438-01	-0.8385	-0.1547	-0.21
kich_tcga_pan_can_atlas_2018	TCGA-KM-8439-01	-1.443	1.2827	0.291
kich_tcga_pan_can_atlas_2018	TCGA-KM-8440-01	-0.7647	-0.3935	-1.4463
kich_tcga_pan_can_atlas_2018	TCGA-KM-8441-01	-0.7704	2.9529	0.8767
kich_tcga_pan_can_atlas_2018	TCGA-KM-8442-01	1.0189	1.7931	-0.0064
kich_tcga_pan_can_atlas_2018	TCGA-KM-8443-01	-0.5711	0.3043	-1.8349
kich_tcga_pan_can_atlas_2018	TCGA-KM-8476-01	-0.9741	-1.8193	0.3482
kich_tcga_pan_can_atlas_2018	TCGA-KM-8477-01	-1.443	-0.4104	0.0707
kich_tcga_pan_can_atlas_2018	TCGA-KM-8639-01	-1.016	2.1929	0.3147
kich_tcga_pan_can_atlas_2018	TCGA-KN-8418-01	-0.4527	-0.3973	-0.8923
kich_tcga_pan_can_atlas_2018	TCGA-KN-8419-01	-1.443	-0.2468	0.3216
kich_tcga_pan_can_atlas_2018	TCGA-KN-8421-01	-0.7712	-0.2442	-1.819
kich_tcga_pan_can_atlas_2018	TCGA-KN-8422-01	-1.443	-1.0324	-0.0792
kich_tcga_pan_can_atlas_2018	TCGA-KN-8423-01	-0.5335	1.5279	0.4283
kich_tcga_pan_can_atlas_2018	TCGA-KN-8424-01	0.8644	-0.4114	0.9829
kich_tcga_pan_can_atlas_2018	TCGA-KN-8425-01	0.4076	-0.1849	1.0689
kich_tcga_pan_can_atlas_2018	TCGA-KN-8426-01	-0.1529	0.1732	0.5595
kich_tcga_pan_can_atlas_2018	TCGA-KN-8427-01	4.8495	0.9452	0.8597
kich_tcga_pan_can_atlas_2018	TCGA-KN-8428-01	1.268	-0.6364	0.3123
kich_tcga_pan_can_atlas_2018	TCGA-KN-8429-01	0.4916	-0.4282	0.076
kich_tcga_pan_can_atlas_2018	TCGA-KN-8431-01	-1.443	0.0138	-0.5466
kich_tcga_pan_can_atlas_2018	TCGA-KN-8432-01	0.9074	0.4946	-0.2733
kich_tcga_pan_can_atlas_2018	TCGA-KN-8433-01	-0.0203	-0.6099	1.1701
kich_tcga_pan_can_atlas_2018	TCGA-KN-8434-01	0.2535	-0.2649	0.6809
kich_tcga_pan_can_atlas_2018	TCGA-KN-8435-01	-0.5462	-0.0116	-0.8305
kich_tcga_pan_can_atlas_2018	TCGA-KN-8436-01	-1.1613	1.7565	-1.2413
kich_tcga_pan_can_atlas_2018	TCGA-KN-8437-01	-1.1797	2.9229	-0.0398
kich_tcga_pan_can_atlas_2018	TCGA-KO-8403-01	0.1209	-0.45	1.385
kich_tcga_pan_can_atlas_2018	TCGA-KO-8404-01	0.2953	0.1252	2.9758
kich_tcga_pan_can_atlas_2018	TCGA-KO-8405-01	2.686	0.3541	2.588
kich_tcga_pan_can_atlas_2018	TCGA-KO-8406-01	0.0592	-0.2266	-0.3889
kich_tcga_pan_can_atlas_2018	TCGA-KO-8407-01	0.0555	-0.5416	0.853
kich_tcga_pan_can_atlas_2018	TCGA-KO-8408-01	0.7063	-0.3731	0.0246
kich_tcga_pan_can_atlas_2018	TCGA-KO-8409-01	-0.6683	-0.3207	0.0632
kich_tcga_pan_can_atlas_2018	TCGA-KO-8410-01	1.1308	1.2256	0.468
kich_tcga_pan_can_atlas_2018	TCGA-KO-8411-01	-0.1232	-0.6879	-0.4848
kich_tcga_pan_can_atlas_2018	TCGA-KO-8413-01	-0.1808	0.654	1.0779
kich_tcga_pan_can_atlas_2018	TCGA-KO-8414-01	-1.1393	-1.0637	0.2955
kich_tcga_pan_can_atlas_2018	TCGA-KO-8415-01	-0.4205	-1.5586	0.9637
kich_tcga_pan_can_atlas_2018	TCGA-KO-8416-01	-0.2938	-0.5409	0.8865
kich_tcga_pan_can_atlas_2018	TCGA-KO-8417-01	-0.6566	-0.302	-1.6658
kirc_tcga_pan_can_atlas_2018	TCGA-3Z-A93Z-01	0.5923	0.1732	-0.1138
kirc_tcga_pan_can_atlas_2018	TCGA-6D-AA2E-01	0.2879	-0.2313	-0.6863
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3306-01	-0.0505	-0.4042	-0.8013
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3307-01	-0.4769	0.8021	-0.1135
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3308-01	0.2501	0.9818	-0.4032
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3311-01	1.4069	-0.6744	0.1693
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3313-01	1.93	0.1091	-1.6011
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3316-01	0.6861	0.4788	-0.0751
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3317-01	-1.1096	0.2285	0.1049
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3319-01	0.7145	-1.5917	0.084
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3320-01	0.4292	0.5555	-0.8366
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3322-01	-0.0618	-0.2562	-0.4491
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3323-01	-0.2216	0.0009	0.0318
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3324-01	-1.9849	-0.3356	0.1291
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3325-01	-0.7809	0.1084	-0.0437
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3326-01	0.1953	-0.6932	0.9429
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3331-01	-0.0319	0.0538	-0.1645
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3335-01	0.8917	-0.885	-1.0172
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3343-01	0.5954	-0.4141	0.231
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3346-01	0.3712	-1.5997	0.8857
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3347-01	1.3851	-0.192	1.2606
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3349-01	0.4052	0.8436	0.0657
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3351-01	0.395	-1.034	0.7857
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3352-01	-1.5375	-0.1907	-0.2516
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3357-01	-1.6335	-1.1966	0.0353
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3358-01	0.0073	-0.4157	0.6564
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3359-01	0.516	0.4474	0.0737
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3362-01	0.8517	0.9009	-0.6391
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3363-01	0.8697	0.1479	-0.1591
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3365-01	-1.5888	1.7357	-0.7391
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3367-01	-1.1851	-0.2034	-0.4985
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3370-01	1.0884	0.2996	0.5287
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3372-01	-1.8816	-0.0266	-0.2701
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3373-01	1.4451	1.2023	-0.2281
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3374-01	-0.9235	-2.4109	2.4892
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3376-01	-1.1851	1.0649	0.3878
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3378-01	-1.9607	-1.0987	1.014
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3380-01	0.9117	0.7454	-0.3467
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3382-01	0.889	-0.9935	-0.3855
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3383-01	-2.5019	-1.517	0.8428
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3385-01	0.6518	-0.1885	-1.3107
kirc_tcga_pan_can_atlas_2018	TCGA-A3-3387-01	-0.5985	-0.1832	0.55
kirc_tcga_pan_can_atlas_2018	TCGA-A3-A6NI-01	1.0354	-1.2161	0.4128
kirc_tcga_pan_can_atlas_2018	TCGA-A3-A6NJ-01	0.0188	0.6047	0.655
kirc_tcga_pan_can_atlas_2018	TCGA-A3-A6NL-01	-0.2766	0.5567	0.4101
kirc_tcga_pan_can_atlas_2018	TCGA-A3-A6NN-01	-0.3373	-0.2667	0.3611
kirc_tcga_pan_can_atlas_2018	TCGA-A3-A8CQ-01	0.4631	0.7188	-0.4642
kirc_tcga_pan_can_atlas_2018	TCGA-A3-A8OU-01	0.7084	-0.2597	0.0944
kirc_tcga_pan_can_atlas_2018	TCGA-A3-A8OV-01	0.1656	-1.4518	-0.0154
kirc_tcga_pan_can_atlas_2018	TCGA-A3-A8OW-01	-1.6331	0.8139	-0.1903
kirc_tcga_pan_can_atlas_2018	TCGA-A3-A8OX-01	0.6816	-0.0135	0.6962
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3426-01	0.2216	-1.2473	2.2174
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3427-01	-1.6395	-0.5981	-3.3117
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3428-01	-2.5019	0.7313	-0.093
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3429-01	0.8754	-0.5283	0.3143
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3430-01	NA	NA	NA
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3431-01	-1.14	1.6202	-0.243
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3433-01	-1.7314	1.2525	-2.6236
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3434-01	-2.5019	0.6312	-0.4988
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3436-01	0.2427	-0.7259	-1.2952
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3440-01	-1.5941	0.7973	-2.548
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3443-01	-2.5019	-0.6804	-4.729
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3444-01	-2.2283	0.5382	-0.541
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3445-01	1.1935	-0.2169	0.8433
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3447-01	-2.0155	-1.1566	-2.5525
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3450-01	1.1306	-0.3621	-1.2541
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3451-01	-2.5019	-0.7388	0.3168
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3453-01	-2.5019	5.1815	-1.8278
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3454-01	1.2639	1.0795	-1.0302
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3455-01	0.9426	-0.9002	0.091
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3456-01	-0.1895	0.5925	-0.4206
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3458-01	-0.6491	0.5566	-1.2137
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3460-01	-0.5736	0.9186	-0.5935
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3461-01	0.0074	1.6785	-0.5348
kirc_tcga_pan_can_atlas_2018	TCGA-AK-3465-01	0.1605	-0.6528	-2.1395
kirc_tcga_pan_can_atlas_2018	TCGA-AS-3777-01	-0.696	-0.5475	-1.302
